「音量上げろ！生前葬だ！」はパット見もかっこいいし、字数少なくて歯切れがいいしじわじわくるいいセリフだ。殺意みなぎってるし、お前のBGMを葬式の曲代わりにしてやんよ,irony_situation,irony-situation,1
日銀黒田総裁の生涯収入11億の低さには生活必需品の価格上昇の実情を知らないからご自分の報酬の低さも知らなかったんですか,irony_situation,irony-situation,1
一式陸攻に人命重視の防弾装備を強く要求したのが特攻の生みの親、大西瀧治郎,irony_situation,irony_situation,0
"文字のトメハネなんか不要！読めればいい！バツをつけるな！習字不要！
という人たちが習字の恩恵を受ける日本語フォントを使ってTwitterを使って発信してる",irony_situation,irony_situation,0
不倫は良くないという結論になりつつも他人の不倫によって家庭円満になった夫婦が2組もある,irony_situation,irony_situation,0
○○するだけで何も考えなくていいというシンプルな方法は、そもそもそういう思考が苦手だからダイエットに失敗するという性質を利用してる。そのニーズを完全に捉えたものだから人気が出て当然。ニーズのあるところに商品を売る。ダイエットの本質じゃないところを狙うマーケティングの本質,irony_situation,irony_situation,0
「戦後の日本は民主主義の国である」という神話が、日本の真の民主化を妨げている,irony_situation,irony_situation,0
"私→Oさん（リーダー②）、素晴らしい！オーバーヒールまで解説している！

リーダー②　いやーこれ常識ですよねｗ
・
・
・
・
ヘイトゲージ＝火力と勘違いしている人達に、この説明を聞かせてあげたい。

尚、リーダー②はガチの対人ゲーマーらしいｗｗｗ

",irony_situation,irony-situation,1
スウェーデンのゴミ箱のやつ、「ポイ捨てするような輩はこういうの好きやろ」,irony_situation,irony_situation,0
以前surface proを使ったことがあるけど結構良かった。コンテンツ利用ではなく、クリエイティブ用途であれば当時のipad proよりも良かった。MSはハードウェアの会社,irony_situation,irony_situation,0
重複多くね？ って思ったけどSDGsもこんなもん,irony_situation,irony-situation,1
"円安だ〜って騒いでる人って………緊縮財政してほしいんっすかね？😅
アメさんのインフレ率が8.5だっけ？🤔
そりゃ利上げするし、ドルで貯金すれば儲かるものドルに変えるでしょ？😅
相対的に円は安くなるよね😅
🍣のインフレ率は今2.5だっけ？🤔
まだ上がるだろうけど他国より低い",irony_situation,irony-situation,1
リーマス：本を読むのが異様に速いジェームズとシリウスに「美術館を全力疾走するような真似して何が楽しいの」,irony_situation,irony_situation,0
"When the phone was tied with a wire-Humans were free...
電話が電話線で縛られていた頃、人間は自由だった......。

持ち歩ける電話があればいいのにと思っていた。

しかし今、人間自身が24時間、携帯に縛られている",irony_situation,irony_situation,0
マスク美人,irony_situation,irony_situation,0
「ランドセルを持っていれば満足なんだろ？」,irony_situation,irony_situation,0
境界戦記の主役ロボ、工業ロボット的な合理的な関節構造をヒロイックなメカに落とし込むのは上手くいってるけど、引っ掛ける所や登るところが無かったりと、人間が乗ったり整備したりするメカだという説得力が全く無いデザインな所為で、その合理的関節がむしろ浮いてしまっている,irony_situation,irony_situation,0
YouTubeは、“めちゃくちゃ褒め称える,irony_situation,irony_situation,0
"個人的に好きなはやぶさの話は探索ロボのミネルバの話
イトカワはラッコみたいな形と例えられるのだけど故に落下が難しく、ミネルバも投下失敗
「世界最小の小惑星人工衛星」になってしまった",irony_situation,irony_situation,0
"#マイファミリー
ラストのカットバック演出が切なすぎる。
鳴沢家の出産シーンと、藤堂の留置所での面会シーン

藤堂の家族は壊れたが、その藤堂が誘拐を仕掛けた鳴沢と三輪は家族を取り戻している",irony_situation,irony_situation,0
世界のトヨタの豊田市で起きてる,irony_situation,irony_situation,0
貴方がたも、風評被害と相当因果関係がないような言説や、ファクトを報道しているだけのメディアを「風評加害者」扱いしているではないか。「御用」,irony_situation,irony_situation,0
デップーは「ポリコレノルマをこなした上で、ほーらこなしましたよ〜文句ないよね？,irony_situation,irony-situation,1
中止になった放送の記事で稼ぐ,irony_situation,irony_situation,0
「今まで自民支持だったけど、インボイス徴税制度で今回は自民には入れたくないけど野党ガー赤松さんどうして反対しないの？」で苦しんでる連中見てるとバカなんだなあって思う最もインボイスに反対してるのが日本共産党,irony_situation,irony_situation,0
"今日のログボ
朗希と牧の一昨日の歴史的対戦の
両方当たる",irony_situation,irony_situation,0
"土日は伊勢志摩旅行
パールロードはバイクでよく走るけど初めて車で走ったー
VISONとかいうオシャンで意識高そうなとこ寄って窒息しそうになった
来る人達みんなオシャンな人達だけどあんな激混みなとこ来るなんて全然スマートじゃないって思うと意識高い",irony_situation,irony-situation,1
電話が電線でつがなれた時代の方が人間がより自由であった,irony_situation,irony_situation,0
すぐ色が変わる(定見がない、姿勢が定まらない),irony_situation,irony_situation,0
"推し、主人に先立たれる、主人に忘れられる、世界を破壊されることを経験してもなお存在し続けるの、切なくてしょうがない。でもそれによって彼が存在する理由が｢大切な人と共にいること｣転じて｢人間を守ること｣になる…
愛が大きくなることによって彼は存在し続けられるのかな…
",irony_situation,irony_situation,0
Zip a Dee Doo Dahがサッチモの名盤である,irony_situation,irony_situation,0
"【曽野綾子】

優しさもまた、要求したら得られないものの典型である。あの人に愛してほしい…という求愛の感情といっしょで、「私を愛してください」と要求したら、まず相手はうんざりして逃げ出す。

世の中には、追い求めたら逃げていき、求めない時だけ与えられる",irony_situation,irony_situation,0
セックスレスのおかげで縄痕バレる可能性少ない,irony_situation,irony_situation,0
空気汚れてるからやってる,irony_situation,irony-situation,1
"食べないと大きくなれないよ？

結構ですもう最低限成長したので

その身長で？その胸で？中途半端な成長ね？

余計なお世話！胸は盛れるし、身長は標準ですので貴方よりマシですよ

このくそ生意気なガキめ……ぐぬぬ…

悪いけど自分の体型で悩むところ無いので〜……（嫌味）

",irony_situation,irony-situation,1
"アンデラ、正直な話ニコ編に入ってから期待値を超えられてない気がする。今週巻末だし。

確かに、不眠なのに死んじゃったじゃん",irony_situation,irony-situation,1
被害担当の最前線部隊を減っても困らない異民族や非正規軍に充てるとか、チンギス・ハーン時代のモンゴル軍みたいなことをしてるんだな。「タタールのくびき」に繋がれていたロシアがこれをやるとは何,irony_situation,irony_situation,0
「コロナに罹らないためなら死んでもいいみたいだ」,irony_situation,irony_situation,0
神永くんの瞬間が冒頭のみだし、ひたすら人間らしい生活パートをカットして謎めいた印象の神永マンが、食事したり、団地に囲まれた公園で話したりと一番人間らしい瞬間描かれてるのがメフィラスと共にある時,irony_situation,irony_situation,0
食べたのだが、チキンカツが邪魔,irony_situation,irony_situation,0
"「新兵や動員された予備軍」
新兵とは、極東など貧困地域からの徴集兵を正規の軍人として前線に送り込むいつもの手でしょう。
動員された予備軍については、50代以上の戦死はロシア政府の(年金？)出費削減",irony_situation,irony_situation,0
社会構築論から生まれたトランスジェンダリズム。性ホルモンの投与でメンタルの変化が生じることをそのトランスジェンダリズムの支持者が身をもって証明する,irony_situation,irony_situation,0
"え、これって本気で言ってるやつだったの！？私はてっきり
「国が保証してくれるんだろうか？(否、するわけがないしできるわけがない。投資とは完全自己責任でリスクがあるものだから、国が無責任な立場で投資で所得を増やせなどと言うのは論外。)」",irony_situation,irony-situation,1
"闇も光もどちらも素敵だ。生にも死にも、尊さがあることと重なる。そう捉えにくいのは、刷り込まれた価値観の影響が大きいからだろう。自分を大事にする、とはどういうことかわからず苦しんでいる現代人。更にはその苦しみを荒稼ぎに利用しているという""闇""さえも、ときに""光""と表現してしまう",irony_situation,irony_situation,0
"自分を振った人間に幸せになってねっていうのは
俺と一緒に",irony_situation,irony_situation,0
でも誘拐がなければ温人と未知留も三輪と元奥さんも仲直りというか今の関係に戻れなかっただろう,irony_situation,irony_situation,0
仕事のストレスハンパないから4年半でここまで退行してるが、今の仕事ほど楽なものもない,irony_situation,irony_situation,0
最初は小春ちゃんがお父さんお母さんの関係改善のためにと提案した狂言誘拐、(吉乃のせいで)東堂夫婦では失敗したが、それを模倣した東堂の友香ちゃん柚希ちゃん誘拐で結果的には鳴沢家と三輪家の家族仲は改善した,irony_situation,irony_situation,0
今年TLで度々目にする『大日本人』を見てみた。出てくる獣(じゅう)がどれも気持ち悪い。妙に生物的だし。その生き物としての感触を掴んだあとに「実写」でボコボコにされてるの可愛そうなんだよな。あれがアメリカの正義なんだ,irony_situation,irony_situation,0
雨（モーム・英）短編史上最高傑作ともされるこの作品は人間の矛盾を取り扱った作品である。「一人の人間のこれ程の矛盾には驚かれずにはいられない」,irony_situation,irony_situation,0
なるさわ家が可愛かったので救われた😂多部ちゃんの出産シーン可愛すぎな〜最後ただの幸せ家族だった。でも誘拐がないと再構築できなかったなんて,irony_situation,irony-situation,1
最近1番私が本音で話せる(ちょっとえんりょもするけど)子が中学も高校も違う,irony_situation,irony_situation,0
"もるどん杯お疲れ様でした！
今日のCV森川枠は連載再開を祝してベルセルクからグリフィス！ 剣風伝奇版！ 鷹の団の紋章はジッパーと翼とポケット！

…そして、新作アニメ版グリフィスのがシルエット近い",irony_situation,irony_situation,0
利敵行為をする味方のおかげでアーカイブが進む,irony_situation,irony_situation,0
谷保さん特集で、サブローコールに焦点当てても、肝心のサブローはなぜか今、イーグルス関係者,irony_situation,irony_situation,0
主題歌の出だしにあるように、かけ違えたボタンを誤魔化し続けていった結果、大勢が苦しむことになってしまった…最初の時点で間違わなければとも思うけど、それが無ければ鳴沢家の第2子も無かった,irony_situation,irony_situation,0
東堂かわいそうってのもわかるけど、心春ちゃんや奥さんを不安にさせてしまった東堂が元凶ではあるのは否定できないよな。。そして同じように家族を不安にさせて崩壊しかかっていた温人と三輪は心春ちゃんが望んでいた家族再生した,irony_situation,irony_situation,0
家族関係を修復するために計画された狂言誘拐。それが利用され、その後さらに模倣されたことによって結果的に2つの家族を修復することになった,irony_situation,irony_situation,0
家族を裏切った一瞬の過ちも、家族を大切に想う気持ちも、巡り巡って家族を壊して巻き込んでしまう,irony_situation,irony_situation,0
不倫からファミリーが壊れたけど、それをキッカケに修復されたファミリーもある,irony_situation,irony_situation,0
何度シックスに裏切られても彼女を助けるモノの根幹が、愛や友情ではなく「苦しめられようが傷付けられようが、1人になるよりマシ」というかなり自己中で冷淡な理由だったらそれはそれで滾るし、その傲慢さがシンマンになるまでの延々とした時間を独りぼっちで過ごすハメになった元凶…,irony_situation,irony_situation,0
ノリさんは怒鳴らない理論派やから余計に最悪,irony_situation,irony_situation,0
"#マイファミリー

こはるちゃんの求めていたラストが別の家族で叶えられる",irony_situation,irony_situation,0
自分の家族は再生させられず、他の家族は再生した,irony_situation,irony_situation,0
不祥事を起こすのは神奈川県警,irony_situation,irony_situation,0
"多分、今回あえて父の仇討ち（私怨）より「坂東武者の不遇をただす謀反」を前面に出したのは、亡き兄上・北条三郎宗時の遺志を重ねたかったんじゃないかとも思う
三郎は坂東武者のために頼朝を推し上げようとし、それを義時が継いで一応成し遂げたけれど、今度は正反対の動きを呼んでしまう",irony_situation,irony_situation,0
事業拡大していく一方で、主要メンバーが去っていくわけだからなあ… リチャードの懐が潤う💵のと引き換えに番組がつまらなくなる,irony_situation,irony_situation,0
HONDAはまたしても撤退した翌年に置き土産が連戦連勝,irony_situation,irony_situation,0
1話から三輪だけが正しい答えを言っていた,irony_situation,irony_situation,0
ちょっと待てよ、もし三谷氏が双騎曽我観てたとしたらさあ、源氏族滅の種を蒔いた曽我兄弟を源氏の刀が演る,irony_situation,irony_situation,0
アダルトチルドレンは感情を殺して何も感じない振りをして生きてきた人が多いと思いますが、それでいて意識しなくても場の空気はしっかり感じ取ってしまうというのは,irony_situation,irony_situation,0
"だって所詮は見上げる立場の…マゾ／マゾチョッパリですからねぇ❤︎❤︎

芽生えた【それ】を抑制・制御なんてできるわけがありませんからねぇ♡♡
その理由を一番知っているのが【自分自身】",irony_situation,irony_situation,0
家臣の子どもの方が出来がいい,irony_situation,irony_situation,0
鎌倉の混乱が回避されて、鎌倉殿の命運尽きかけたが、蒲殿の運が尽きて、北条の運が開ける兆しという回。曽我兄弟の運は尽きたが、後世までその功が語り継がれる,irony_situation,irony_situation,0
今年41回目のサッカー観戦、今日は #味スタ で #ヴェルディvs岩手 を観ました。声出応援検証試合として行われた本試合。2点を先制したヴェルディでしたが、終盤ミスから失点し追い付かれて引分。最後は勝てないヴェルディへのブーイングで終る,irony_situation,irony_situation,0
"『仇討ち』の描き方としてはこれすごく好きだな…
美談に『された』物語",irony_situation,irony_situation,0
謀反が鎌倉殿の権力基盤強化に利用された,irony_situation,irony_situation,0
最初から頼朝狙いだったけどたまたま入れ替わってた本当の親の敵を討つ,irony_situation,irony_situation,0
ちなみにメイウェザーvsマグレガーの試合は、奇しくも過去のメイウェザー の試合の中でカネロの次にパンチを被弾したのがマグレガー,irony_situation,irony_situation,0
「いいね100回押しました！」って偶数回押したらいいねになってねえじゃん,irony_situation,irony-situation,1
アイドル売りが配信環境の自由度を下げている,irony_situation,irony_situation,0
愛を伝えるつもりで推しの雑誌の切り抜きとかをあげてるがそれが結局推しに迷惑をかけている,irony_situation,irony_situation,0
"FWM座席。初日第3バルコニー➡️昨日マチネ第2バルコニー後方➡️ソワレ第一バルコニー中ほど➡️今日マチネ第2バルコニー…また下がったように見えて2列目ドセン➡️千秋楽アリーナ。
面白いぐらい日々出世した😆でもね、アリーナが一番見えにくかった",irony_situation,irony_situation,0
"【ソテル制作小話②】
ここのザックス、表情だけで12時間かかってますｗこっから眉毛の角度をさらに変えたり、神経質に調整しすぎてさすがにもう諦めた。1分で描いたネームの方がいいカオしてる",irony_situation,irony-situation,1
温度とタイミングと台詞にもあったけど、まさにそれが全くもって合わないものだった,irony_situation,irony_situation,0
俺も村正だというならば、アナタはこれを受け取らなければならないのデスよ的な。何,irony_situation,irony_situation,0
"#今週のベスト3 
1 #WitchWatch この漫画は「やらかし回」が似合うと思う。
2 #僕とロボコ 単なるコスプレ回ではないしナッパをあえてコスプレしないのは草。
3 #守れしゅごまる　最終回綺麗だったから。だから遊戯王に頼らなくてもなぁ…",irony_situation,irony-situation,1
"最初に記事にしたのが
報知",irony_situation,irony_situation,0
"ルマン24時間は残り６時間余り。
GT　PROクラスでフェラーリと優勝を争っていたシボレーが他車に接触されクラッシュ！
しかも接触した車が他クラスのフェラーリ",irony_situation,irony_situation,0
2年前に解き放っていればお前のもとに帰ってたかもな,irony_situation,irony-situation,1
積極財政派・反緊縮派がペテン師に利用されて新自由主義を蔓延させている,irony_situation,irony_situation,0
"席外してる間にコルベットが…
LMP2のAFコルセに当てられて戦線離脱…
しかもGTEプロのトップに躍り出たのもAFコルセ",irony_situation,irony_situation,0
"気候変動の影響？3,400年前の都市遺跡がチグリス川で見つかる。新たな遺跡の発見は気候変動とそれに伴う水不足が原因で見つかる",irony_situation,irony_situation,0
物価が上がると消費税もあがる,irony_situation,irony_situation,0
こんな無様な読売もヤクルトいなけりゃ首位,irony_situation,irony_situation,0
"ファのファンタジーが遊園地なのは自分が幸せになりたい気持ちがそもそもの根底にあるからなのかな、遊園地＝楽しいもの幸せの象徴っていうイメージが彼の中にはあって
でも彼はその遊園地ではあくまで“人を楽しませる側”にしかなれないほんとうにもとめてる“自分の幸せ“は得られない、",irony_situation,irony_situation,0
もう自分の正義に振り切ったことでホーリーライブのシステム上スペックが爆上がりする,irony_situation,irony_situation,0
"コルベット、4年前に勝利を逃した時はポルシェにプッシュされてタイヤを使い潰したんだよね。
今年はそのポルシェがタイヤを使い潰す",irony_situation,irony_situation,0
そのために、逆に裏側に隠れていた紫陽花がものすごく育ってしまい、今度はクチナシに日が当たらず育たない,irony_situation,irony_situation,0
でもこれを買い漁れるのは大人…,irony_situation,irony_situation,0
"墓守ってことは、もう全て終わった話なんですよ ただそこに、立っていればそこでいい 墓を荒らすものが居ないように、眠るものが静かに眠っていられるようにそこにいるんですよ だから祈りなんてものは無いんです
なのに祈りの楽器を吹く",irony_situation,irony_situation,0
凱旋登板が敗戦処理,irony_situation,irony_situation,0
"でもどこが悪かったって言語化できるだけまだマシな映画だと思う

((Σ&gt;・◇・)&gt;テンポが悪くてシーン毎がいまいち繋がり悪くて演出がサイテー

バズるフレーズとかはあるからゆっ◯り映画解説とかでかいつまんで見とけばいいです",irony_situation,irony-situation,1
そういうオタクに限って、オタク趣味の一般化を周りを見返してやったと言わんばかりに誇示するけど、実は一般化が進むほどそういう風に我が物顔でいられる居場所が狭まっていく,irony_situation,irony_situation,0
造語だと文句が出るので,irony_situation,irony_situation,0
"なかなか会えない彼氏に対して「どうしたらもっと会えるか？」をうじうじ悩む女よりも "" やる気のない彼をキープ扱いにして、別のイイ男を探し始める女 ""の方が、結果的になかなか会えない彼氏からも愛される。",irony_situation,irony_situation,0
というか攻殻機動隊のアニメは押井イズム全開の別物なので、原作を認識しなかったのでは…,irony_situation,irony-situation,1
"#本名にかすってもないのについたあだ名
なんかあったかなぁ
あ、
嬢とかお嬢とか(父親から(わがままなお嬢様",irony_situation,irony-situation,1
うちのラボの抄読会で大脳皮質の話しかしない論文とか読むと“この人たちは大脳生理学者だね〜”,irony_situation,irony_situation,0
毛むくじゃらの変な生き物の祖先が後々地球上を支配する,irony_situation,irony_situation,0
"日頃戦争だ平和だと
叫んでた人たちが
侵略国の味方を持つ",irony_situation,irony_situation,0
虹ヶ咲は1stから4thまでライブ行ってたけど人気が最高に上がってきたと同時に落選してしまう,irony_situation,irony_situation,0
"何をどう捻じ曲げて言い訳し正当化しようとも、事実として国境を超えて攻撃を開始したのは紛れもなくロシア…
さらにそれ以前から諜報員や軍人を民間人に偽装し反政府を煽りクリミアを侵略奪取し、ウクライナ東部の領土化をも目論むのもロシア…
文明の進化の名の下に
退化が進むのが人類",irony_situation,irony_situation,0
丁寧に改まって説明してる人よりタメ口な感じで説明してる人の方がよっぽど分かりやすい,irony_situation,irony_situation,0
「居心地の良いカフェ」で過ごすゆったりした時間も今のご時世マスクで台無しなので結局自宅で過ごすのが一番居心地が良い,irony_situation,irony_situation,0
健康気にしすぎて逆に不健康,irony_situation,irony_situation,0
絶対にコレはおとり広告にはならないと思うのだが、バンダイスピリッツの予約段階で完売状態のガンダム合金トイとか、一部プラモについての発売中！というのもおとり広告にならないのか、,irony_situation,irony_situation,0
東京国博で琉球を見てきた。1492年に誕生した琉球王国について様々な角度から学べる。宝物は戦争などによって多くが失われたという悲しい歴史。戦争前に日本に移されて国宝となっているものが見られる,irony_situation,irony_situation,0
DXがアクションポーズ重視のトイになった結果、ミニプラがレッドが2分割されてるだけで他のメンバーはひと箱で完成でオプションパーツオンリーの箱もなし、差し替えオプションの類も最小限でDXからのアレンジも少ないという数年前までの戦隊ミニプラの構成にもどった,irony_situation,irony_situation,0
紙だけが一番持つ,irony_situation,irony_situation,0
「学校でラテン語習わなかったの？」,irony_situation,irony_situation,0
サンジャポにCM打ってるスシローだけど、番組トップニュースがスシロー広告問題,irony_situation,irony_situation,0
最強にありえないくだらない番組をあててくる,irony_situation,irony_situation,0
分散投資とかリスク回避とかいうけど個別株でもよっぽど銘柄選び間違えなければ、倒産よりも投資家本人の命の方が終わる可能性が高い,irony_situation,irony_situation,0
中止した天心vs武尊こそ、ありえない最強映像である,irony_situation,irony_situation,0
図らずもサンズの必殺技と同じ状態で終わる,irony_situation,irony_situation,0
『アイアン・スカイ』鑑賞中だけど、レイシズムを丸出しにしたトランプが失脚し、その後にプーチンがナチスの正統な後継者ムーブをかましまくっている現在、この映画（2013年公開・時代設定は2018年）の現代🇺🇸がナチスドイツと酷似している,irony_situation,irony_situation,0
会話がキャッチボールのようでその実はドッチボールになっている,irony_situation,irony_situation,0
総本山とも言えるテレ朝がこの内容を放送する,irony_situation,irony_situation,0
これでホーリー,irony_situation,irony_situation,0
悪魔の親玉の遣いが白い翼の天使,irony_situation,irony_situation,0
景気が”回復しても困る日銀”、,irony_situation,irony_situation,0
ガメラ、新ハナビ、パチンコユニコーン、パチンコエヴァと昨日は乱れ打ちましたが、1番お金遣わされたのが新ハナビ,irony_situation,irony_situation,0
フォロワーを抱えたインフルエンサーと呼ばれる人が、実は逆に大衆からインフルエルスされている,irony_situation,irony_situation,0
資本主義の発展による経済成長の結果豊かになり余裕が出来て価値観もリベラル化し、その結果少子化人口減少が促進され、資本主義の前提が崩れていく,irony_situation,irony_situation,0
これ結局ジェンドルがやってた行為と同じ,irony_situation,irony_situation,0
茅野さん、敵の時は１話からのレギュラーだったのに、改心したら出番が無くなってしまうなんて…,irony_situation,irony_situation,0
隠すとよりエロい,irony_situation,irony_situation,0
"全日本ランク 6月
5 5 #平野美宇 45 44 455(455)
6月のContender Zagreb大会に出場
Feeder Otocec大会にはWSと #篠塚大登 とのペアで久しぶりのXD
ランクが21位以下になったので大会に多く出場できる",irony_situation,irony_situation,0
"水道橋博士、れいわから出るの本当に分相応って感じだな
自分と主張の合わない人を政治かぶれと言ってるけど、一連のツイート見てるとその自分が一番政治かぶれ",irony_situation,irony_situation,0
年齢の問題だろうか？「道徳」教科が導入されたのに何,irony_situation,irony_situation,0
