差別が生まれても仕方なし,irony_sentence,irony_sentence,1
すごいですね,irony_sentence,irony_sentence,1
選挙で変えられる」と思ってない続##殆どの人がそうだけど,irony_sentence,irony_sentence,1
一流なんだな,irony_sentence,irony_sentence,1
楽しい,irony_sentence,irony_sentence,1
良いよねぇ君は,irony_sentence,irony_sentence,1
よろしい,irony_sentence,irony_sentence,1
良くない,irony_sentence,irony_sentence,1
「それ」は無いとは思うけど,irony_sentence,irony_sentence,1
「この5年間で積み上げてきたもの」って、何かありましたっけ？,irony_sentence,irony_sentence,1
元気ですね,irony_sentence,irony_sentence,1
清く正しい一部のTwitterユーザー様がボヤいてる,irony_sentence,irony_sentence,1
ファロバ,irony_sentence,natutal_situation,0
言う気はない,irony_sentence,irony_sentence,1
アウトじゃない日本すごーい,irony_sentence,irony_sentence,1
毎日更新してて逆に心配になる。,irony_sentence,irony_sentence,1
仲良いな君達,irony_sentence,irony_sentence,1
みんな喜んで国籍を取得,irony_sentence,natutal_situation,0
実力だからなぁ,irony_sentence,irony_sentence,1
は,irony_sentence,irony_sentence,1
せんができた,irony_sentence,natutal_situation,0
雑念,irony_sentence,irony_sentence,1
さやさやさやな,irony_sentence,irony_sentence,1
報連相がよく教育された,irony_sentence,irony_sentence,1
上下関係に恐怖を感じないのが取り柄,irony_sentence,irony_sentence,1
正解”の書評ですか,irony_sentence,irony_sentence,1
ホントっすね〜,irony_sentence,irony_sentence,1
日本人の良さがよく出ている,irony_sentence,irony_sentence,1
単純に「選挙で変えられる」と思ってない続,irony_sentence,irony_sentence,1
いつまでも子どもの頃の_として見ちゃってて可愛いなで済ませちゃうから怒鳴ったりもしない,irony_sentence,irony_sentence,1
奴の手は,irony_sentence,irony_sentence,1
変わらない,irony_sentence,irony_sentence,1
疑惑の説明果たしましたっけ？,irony_sentence,irony_sentence,1
応援して頂いてありがとう,irony_sentence,irony_sentence,1
今週もお疲れ様でした,irony_sentence,irony_sentence,1
最高にロックだな,irony_sentence,irony_sentence,1
サムスンに感謝だわ,irony_sentence,irony_sentence,1
メディアの仕事は立派ですね##,irony_sentence,irony_sentence,1
キレそうよね。,irony_sentence,irony_sentence,1
設置を考えた方がいい,irony_sentence,irony_sentence,1
気づいてわろてる,irony_sentence,irony_sentence,1
Wi-Fi,irony_sentence,natutal_situation,0
ないよね,irony_sentence,irony_sentence,1
顔を晒すなんてしないよ,irony_sentence,irony_sentence,1
自分達が逃げ切ればOKって考えれば、原発は最高,irony_sentence,irony_sentence,1
良さだからね,irony_sentence,irony_sentence,1
素敵なレディねぇ,irony_sentence,irony_sentence,1
国になるのでは？,irony_sentence,irony_sentence,1
全くの無傷で、かすり傷一つ負ってないんですが、何か__？,irony_sentence,irony_sentence,1
詩的,irony_sentence,irony_sentence,1
さすが真似,irony_sentence,irony_sentence,1
似合っとるで,irony_sentence,irony_sentence,1
プロならばの話ですが,irony_sentence,irony_sentence,1
暗黙の了解みたいなのがあってとっても人間味があっていいですね!!!,irony_sentence,irony_sentence,1
ギャグ物ですよ…,irony_sentence,irony_sentence,1
アルカンタラありがとう,irony_sentence,natutal_situation,0
削り甲斐がありそうですね,irony_sentence,irony_sentence,1
ライス抜きなんて食わなきゃなんだよ,irony_sentence,irony_sentence,1
コメントないのに一人で話し続けられる,irony_sentence,natutal_situation,0
豊富だね,irony_sentence,irony_sentence,1
はやし,irony_sentence,irony_sentence,1
もう少し生きる力があったら詐欺まがいのことを平気でやっただろう。##,irony_sentence,irony_sentence,1
サヨナラ自民党,irony_sentence,natutal_situation,0
骨は太いかも,irony_sentence,irony_sentence,1
「素敵なレディねぇ」,irony_sentence,irony_sentence,1
まともに暮らしてる,irony_sentence,irony_sentence,1
見たくない物は見ない、素敵な性質ですね♪,irony_sentence,irony_sentence,1
ついている,irony_sentence,natutal_situation,0
マッサをチームから追い出せ,irony_sentence,natutal_situation,0
優雅だよね,irony_sentence,irony_sentence,1
あの辺の扇動屋あんまり存在価値がないんじゃないか？,irony_sentence,irony_sentence,1
性格##,irony_sentence,irony_sentence,1
十分平和そうに見えてしまうが,irony_sentence,irony_sentence,1
ホテルマンは気をつけなくてはいけないな,irony_sentence,irony_sentence,1
呼ばれたいのでしょうか,irony_sentence,irony_sentence,1
スペースキャバクラはアリ,irony_sentence,irony_sentence,1
出来が良い写しの活躍,irony_sentence,irony_sentence,1
人生の先輩マジリスペクトですわ,irony_sentence,irony_sentence,1
こうもふいにするなんて凄いなぁ…って思いましたね,irony_sentence,irony_sentence,1
私は死刑になるのかもしれない,irony_sentence,irony_sentence,1
佐川には日頃お世話になってる,irony_sentence,irony_sentence,1
メンタル強くて憧れちゃうな,irony_sentence,irony_sentence,1
褒めそやす##多様性豊か,irony_sentence,irony_sentence,1
良いですねぇ,irony_sentence,irony_sentence,1
やばい,irony_sentence,irony_sentence,1
GTAで平和平和うるさい奴,irony_sentence,irony_sentence,1
最高におもろい。,irony_sentence,irony_sentence,1
パイ増えると思います。,irony_sentence,irony_sentence,1
桜の時期はとっくに過ぎてるぞ,irony_sentence,irony_sentence,1
刑務所でいい子にしていたら8年弱で仮釈放できるから、生き続けられてよかったね。　,irony_sentence,irony_sentence,1
人前で化粧ができるのを尊敬する,irony_sentence,irony_sentence,1
準優勝おめでとう,irony_sentence,irony_sentence,1
お疲れ様です,irony_sentence,irony_sentence,1
呑気でいいですね,irony_sentence,irony_sentence,1
嬉しいやろ,irony_sentence,irony_sentence,1
毎日暇してそう,irony_sentence,irony_sentence,1
信頼できるのか,irony_sentence,irony_sentence,1
判定でストレスが溜まるのも数回でやめる理由になる,irony_sentence,irony_sentence,1
奴隷の待がじゃ,irony_sentence,irony_sentence,1
空中換装訓練はこの後何回も見ることになる奴ですね,irony_sentence,irony_sentence,1
スッキリしたかも！！明日も体温たのしみ！！,irony_sentence,natutal_situation,0
ふりおとすね絶対に,irony_sentence,irony_sentence,1
チリのキャプテンでもある,irony_sentence,natutal_situation,0
格別だなあ！！,irony_sentence,irony_sentence,1
奇妙な物語で30分で済むものを引き延ばしておかしなオチつけた,irony_sentence,natutal_situation,0
いじめこそ日本の文化,irony_sentence,irony_sentence,1
修学旅行ですね,irony_sentence,irony_sentence,1
稀に見る最低最悪の本末転倒やね,irony_sentence,irony_sentence,1
素晴らしい住宅,irony_sentence,irony_sentence,1
女性フィルターを通すとこんなにも詩的になるのね。,irony_sentence,irony_sentence,1
よくアイドルと政治は別だから楽しませて！って言えるなうふふ,irony_sentence,irony_sentence,1
葬式みたいだな,irony_sentence,irony_sentence,1
まずい,irony_sentence,irony_sentence,1
衰退していく国にはふさわしい総理だと思います,irony_sentence,irony_sentence,1
職業覇道組！羨ましいゾ__,irony_sentence,irony_sentence,1
金で集めた優秀な人材,irony_sentence,irony_sentence,1
ホークスのキャッチャー育てるの上手い,irony_sentence,irony_sentence,1
フラッペなんてスタバ以外で飲まない,irony_sentence,irony_sentence,1
司令官,irony_sentence,irony_sentence,1
自民党は凄えや!?ｗｗ,irony_sentence,irony_sentence,1
盛り上がるんだろなぁ,irony_sentence,irony_sentence,1
おば産は何かと大変なので、若い世代は反面教師にして欲しいですね。,irony_sentence,irony_sentence,1
暇なのは羨ましいです,irony_sentence,irony_sentence,1
スゴいドラマなんです,irony_sentence,irony_sentence,1
全部,irony_sentence,natutal_situation,0
へた,irony_sentence,irony_sentence,1
素直に凄い,irony_sentence,irony_sentence,1
なにがいいのかな,irony_sentence,irony_sentence,1
Twitterで禁止されるのを避けるため、先回りして言っておくと,irony_sentence,irony_sentence,1
政治家だけはいくらボケてても金もらえんの羨ましいです##,irony_sentence,irony_sentence,1
さぞ素晴らしい取り組みですね,irony_sentence,irony_sentence,1
すごいウイルスソフトだ,irony_sentence,irony_sentence,1
サムスンに感謝,irony_sentence,irony_sentence,1
実に香川らしい事業だと思う,irony_sentence,irony_sentence,1
わかりやすくて助かるよ,irony_sentence,irony_sentence,1
連中が日頃侮辱している”おっさん”なんですよね。,irony_sentence,irony_sentence,1
？？？？##,irony_sentence,irony_sentence,1
比較的賛同得られそうな、民衆が団結して取り組めそうな,irony_sentence,irony_sentence,1
育の賜物だな,irony_sentence,irony_sentence,1
奴の股間はよほど綺麗なんだなと感心した,irony_sentence,irony_sentence,1
独身で彼女もいない,irony_sentence,natutal_situation,0
そんなに人間が好きになったのか、ウルトラマン,irony_sentence,irony_sentence,1
仕事してる,irony_sentence,irony_sentence,1
特にありません,irony_sentence,irony_sentence,1
自分は画伯です,irony_sentence,irony_sentence,1
それより後に自分の絵を宣伝するクソ強メンタルムーブ凄すぎでしょ…,irony_sentence,irony_sentence,1
素敵な奥様,irony_sentence,irony_sentence,1
笑える,irony_sentence,irony_sentence,1
おもしろ！,irony_sentence,irony_sentence,1
良い趣味をしていますね,irony_sentence,irony_sentence,1
「天才だ」,irony_sentence,irony_sentence,1
羨ましいわぁ,irony_sentence,irony_sentence,1
脳ミソも筋肉でできているような人達の集まりですから,irony_sentence,irony_sentence,1
日本映画を規制した方がいいんじゃない,irony_sentence,irony_sentence,1
LGBTトイレ,irony_sentence,natutal_situation,0
できた,irony_sentence,natutal_situation,0
テキトー,irony_sentence,irony_sentence,1
病みツイートを見て貰える,irony_sentence,natutal_situation,0
頭の良い人はやることが違うね。,irony_sentence,irony_sentence,1
サイコパス先生ですね##相手の気持ちを考えられないのに教育者になれるんだから、日本は大したもんだ,irony_sentence,irony_sentence,1
自民党にも責任がある,irony_sentence,irony_sentence,1
スト読みたいよ…。イデアとオルト…どうなったんやシュラウド兄弟。,irony_sentence,natutal_situation,0
インタビュー,irony_sentence,irony_sentence,1
無断転載のアイコンでお気持ち表明してる人面白いね##,irony_sentence,irony_sentence,1
ツイフェミと仲良くすると良いですよ,irony_sentence,irony_sentence,1
上級者,irony_sentence,irony_sentence,1
異常や不具合が多発する機械を導入してることが問題だと思いませんこと,irony_sentence,irony_sentence,1
言いそうかも？,irony_sentence,irony_sentence,1
そちらの景色はどうですか？,irony_sentence,irony_sentence,1
面白すぎない？？,irony_sentence,irony_sentence,1
プレチョロ,irony_sentence,irony_sentence,1
わざわざ化学式探させる苦労もありがとう,irony_sentence,irony_sentence,1
口ごたえしたことがない,irony_sentence,irony_sentence,1
キリチャレ,irony_sentence,irony_sentence,1
かなり儲けた,irony_sentence,irony_sentence,1
質の良い地獄,irony_sentence,irony_sentence,1
MARCH附属校時代の女の子達,irony_sentence,irony_sentence,1
日本語がお上手なことで,irony_sentence,irony_sentence,1
スゴ味があるぞ,irony_sentence,irony_sentence,1
柴崎,irony_sentence,irony_sentence,1
なんで高齢者しか,irony_sentence,irony_sentence,1
平和ですね,irony_sentence,irony_sentence,1
物は言いようだね,irony_sentence,irony_sentence,1
神ゲー,irony_sentence,irony_sentence,1
皆さん,irony_sentence,irony_sentence,1
遠回しに批評してた,irony_sentence,irony_sentence,1
モニタリング,irony_sentence,irony_sentence,1
これがDR:Aの実力,irony_sentence,natutal_situation,0
重課金ヘビー,irony_sentence,irony_sentence,1
みたいなこと言ったり…),irony_sentence,irony_sentence,1
真実ではない,irony_sentence,irony_sentence,1
未だに鬼が出てこないから普通に嘘,irony_sentence,irony_sentence,1
一生働ける,irony_sentence,irony_sentence,1
友達多そう,irony_sentence,irony_sentence,1
フェミニスト,irony_sentence,irony_sentence,1
ノーマスク,irony_sentence,irony_sentence,1
グラ社会人,irony_sentence,irony_sentence,1
１週間しかいなかったくせに,irony_sentence,irony_sentence,1
頭が良いはずの官公庁の職員さんや政治家の皆さん,irony_sentence,irony_sentence,1
いいよなー,irony_sentence,irony_sentence,1
人の手首は高速回転モーターだなと思った,irony_sentence,irony_sentence,1
はやさや,irony_sentence,irony_sentence,1
さまこな,irony_sentence,irony_sentence,1
ジャ家の教育の賜物なのか,irony_sentence,irony_sentence,1
パターン,irony_sentence,irony_sentence,1
すごい想像力と推理力,irony_sentence,irony_sentence,1
どうなるか楽しみです,irony_sentence,irony_sentence,1
大量,irony_sentence,natutal_situation,0
逆に羨ましいなぁ…,irony_sentence,irony_sentence,1
幸せそうで何よりだねぇ,irony_sentence,irony_sentence,1
かしこ,irony_sentence,irony_sentence,1
やれない,irony_sentence,irony_sentence,1
批判の中の事実に同意する,irony_sentence,irony_sentence,1
おめでとう,irony_sentence,irony_sentence,1
羨ましくもある,irony_sentence,irony_sentence,1
友好都市,irony_sentence,irony_sentence,1
良いよねぇ,irony_sentence,irony_sentence,1
確率変動,irony_sentence,irony_sentence,1
かなり楽しそう,irony_sentence,irony_sentence,1
神様です,irony_sentence,irony_sentence,1
楽しみですね,irony_sentence,irony_sentence,1
少しでも見習いたいわ,irony_sentence,irony_sentence,1
うまい返し,irony_sentence,irony_sentence,1
さぞや論理的に粛々と説明できる事でしょう,irony_sentence,irony_sentence,1
規制した方がいいんじゃない,irony_sentence,irony_sentence,1
考えが違いますねぇ,irony_sentence,irony_sentence,1
ふつう,irony_sentence,irony_sentence,1
夏はゆっくりできるよ,irony_sentence,irony_sentence,1
素晴らしい見出しですね。,irony_sentence,irony_sentence,1
ご教示いただけたら嬉しいです,irony_sentence,irony_sentence,1
平和だなあ,irony_sentence,irony_sentence,1
残念だけど無駄,irony_sentence,irony_sentence,1
見事に当たっています,irony_sentence,irony_sentence,1
検索避けで使えそう,irony_sentence,irony_sentence,1
初心者だよ,irony_sentence,irony_sentence,1
良いなぁ,irony_sentence,irony_sentence,1
賃金を上げる,irony_sentence,irony_sentence,1
だとしたら優秀だわな,irony_sentence,irony_sentence,1
解釈一致公式ありがとう,irony_sentence,irony_sentence,1
助かった,irony_sentence,natutal_situation,0
格別だなあ,irony_sentence,irony_sentence,1
全てにおいてよかったのかな,irony_sentence,irony_sentence,1
実力,irony_sentence,irony_sentence,1
傍若無人,irony_sentence,irony_sentence,1
私の30分返せよ！！！！！w,irony_sentence,natutal_situation,0
y-゜゜゜ﾄｺｰｿｰ2ｶｲﾋﾃｲｻﾚﾃﾓﾏﾀﾞｱｷﾗﾒﾅｲﾄｲｳｵｳｼﾞｮｳｷﾞﾜﾉﾜﾙｻｶﾞｱﾙﾆｾﾖ……｡##,irony_sentence,natutal_situation,0
本当に辛い,irony_sentence,irony_sentence,1
真面目君も増えたものだなぁ,irony_sentence,irony_sentence,1
愛国者,irony_sentence,irony_sentence,1
聖職者的である,irony_sentence,irony_sentence,1
三番に置くよりはええ,irony_sentence,irony_sentence,1
環境に優しいね,irony_sentence,irony_sentence,1
元の箱ライブに戻ったらそんなの無理だよ？俺は近々来ると思われるその日を見据えて絶対終演まで行かない,irony_sentence,natutal_situation,0
我が国の未来は明るいと言えますね,irony_sentence,irony_sentence,1
特権階級うらやましいね,irony_sentence,irony_sentence,1
困る困る,irony_sentence,irony_sentence,1
さすがNHKって、思いましたよね！！,irony_sentence,irony_sentence,1
贈り物に最適,irony_sentence,irony_sentence,1
公約なんて寝言だしね,irony_sentence,irony_sentence,1
「奴隷」も活躍できる,irony_sentence,irony_sentence,1
さぞや削り甲斐がありそうですね,irony_sentence,irony_sentence,1
ありません,irony_sentence,irony_sentence,1
次の人生も頑張れ,irony_sentence,irony_sentence,1
私はハ○ヒだったんだ〜って曲だよね劇場版ではあんまり出番なかったくせに！##,irony_sentence,irony_sentence,1
すぐにできませんよね,irony_sentence,irony_sentence,1
どうもわざとやってるようにしか見えない,irony_sentence,irony_sentence,1
"無理やり異性愛をねじ込んだ""ような",irony_sentence,irony_sentence,1
と言い渡したら,irony_sentence,irony_sentence,1
先生か##,irony_sentence,irony_sentence,1
ちょくちょく,irony_sentence,irony_sentence,1
多分カムバもめっちゃ楽しむんだろうね,irony_sentence,irony_sentence,1
日頃お世話になってるからさっさと潰れて欲しいけど,irony_sentence,irony_sentence,1
シリアス,irony_sentence,irony_sentence,1
俺様かよ,irony_sentence,irony_sentence,1
ちょっと素敵よね。,irony_sentence,irony_sentence,1
ええやん,irony_sentence,irony_sentence,1
パパ活を合法化して大いに奨励しましょう,irony_sentence,irony_sentence,1
最近の原作並に素晴らしく感じてしまう,irony_sentence,irony_sentence,1
支那嫌い,irony_sentence,irony_sentence,1
さすが自由の都！,irony_sentence,irony_sentence,1
出会えてよかった,irony_sentence,irony_sentence,1
間違えて入っていない,irony_sentence,natutal_situation,0
ボロカス言う人たち好きよ,irony_sentence,irony_sentence,1
魅力,irony_sentence,irony_sentence,1
本当にいい思いで,irony_sentence,irony_sentence,1
鈍すぎて羨ましい,irony_sentence,irony_sentence,1
広瀬さんと松嵜さんが同じ学校出身,natutal_situation,natutal_situation,1
"今日は軽く筋トレした。
腰痛が出たらアウトだから。
尻トレ頑張ってきたらほんとにこれだけ多忙でも腰痛が出てない",natutal_situation,natutal_situation,1
出会う,natutal_situation,natutal_situation,1
"凄いのが、

24日来てくれた方々が25日に全員来てくれる",natutal_situation,natutal_situation,1
"同じくお困りの方に声をかけていただいて相乗り🚕で宇都宮駅に到着！助かった〜😂
しかもフォロワーさんだった",natutal_situation,natutal_situation,1
"いつもの毎日が
　　　特別な毎日に変わったのは
　King &amp; Prince ",natutal_situation,natutal_situation,1
"全9公演お疲れ様でした💚💙❤️💗💛
フードマンたちの熱量に毎公演圧倒されまくりでした🤤
たくさん笑って最後には泣いて…
楽しかった5日間が終わるの寂しいなぁ🥲
これからの未来も、舞台",natutal_situation,natutal_situation,1
"こちらのライブでもフォロワー様とバッタリ！！！
しかもお2人のフォロワー様に挟まれた指定席",natutal_situation,natutal_situation,1
米津玄師の来年のツアーまさかの地元開催,natutal_situation,natutal_situation,1
"途中工事もあった(笑)HighwayXツアー、無事に完走本当に本当にお疲れ様でした！！😭✨
稲葉さんが",natutal_situation,natutal_situation,1
影片みか,natutal_situation,natutal_situation,1
今日だけで関係した歌みたが3本投稿される,natutal_situation,natutal_situation,1
裸足の女神がピンボケしてしまい、アンコールで再度演奏する,natutal_situation,natutal_situation,1
一昨日の話なんですけど…明日が旦那の誕生日なので、アマゾンさんで物を買い、１１月２６日～１１月２７日に到着するようにしてたんですが、何の間違いか私のいない１１月２５日に届いた上に宅配ポストって設定してたのに自宅にピンポーンて届いて旦那が受け取る,natutal_situation,natutal_situation,1
ポケモン始めてから2匹色違い出たけど両方ゴルダック,natutal_situation,natutal_situation,1
一歌のバースデーギフトが自分の誕生日に届く,natutal_situation,natutal_situation,1
"もしサイン会も間に合って行けてたら!
同じ日に推し二人に会える",natutal_situation,natutal_situation,1
レオン：数週間前にマックでテイクアウトをした際に『エクトル大尉の月見バーガーだけ卵が挟まっていなかった』という悲しい事件があったんだが、今日買った月見バーガーに『エクトル大尉のバーガーだけ卵が2枚挟まっていた』,natutal_situation,natutal_situation,1
"ジャグジーズ代表とジャグチーズ代表

打ち合わせ全くしてないのにも関わらず
ポーズが被る",natutal_situation,natutal_situation,1
結局、１２０連回して☆３が７人近くきたけど、PUのワンダーアキュート０枚,natutal_situation,natutal_situation,1
"骨伝導イヤホンいいなぁ〜😭なんて思っていてAmazonブラックフライデーで安くなっているのを欲しいなぁ〜と呟いたら、嫁さんが誕生日プレゼントに買えば〜と…😭
",natutal_situation,natutal_situation,1
"某お洋服屋さんにいったら
「ユリカ様のスカートですよね！」とショップのお姉さんに気付いていただいて、調子こいてパーカーまで見せびらかしていたら、そのお姉さん、まさかのアイカツスタイルの元店員さん",natutal_situation,natutal_situation,1
本日2本目のライブ見たけど、まさかの2本目が、2ステージになる,natutal_situation,natutal_situation,1
当選をキッカケに再び動き出した3人が...また同じくらいの日から活動を停止する,natutal_situation,natutal_situation,1
連射することに集中しすぎると16ダメ2個,natutal_situation,natutal_situation,1
仕事ドンピシャで2時間休憩入ったからコスタリカ戦見れてる,natutal_situation,natutal_situation,1
"今日は結構頑張ってターキー探してなんと、4体倒しました…！😳(すごく少ないけど私にとっては大きい☺️
しかもそのうち3体が5本骨落とす",natutal_situation,natutal_situation,1
"こんな時に笑いの神が！
割れたというよりフクロウさんだけ抜け落ちた",natutal_situation,natutal_situation,1
リア友と連番決まったしぬ。ガチ良かった安心。2日間どっちも当たる,natutal_situation,natutal_situation,1
だから私がもし親になる,natutal_situation,natutal_situation,1
"#NintendoSwitch
きるすう同じ",natutal_situation,natutal_situation,1
"さん、さんと御前山サイクリングフェスティバルに参加してきました！
全員赤",natutal_situation,natutal_situation,1
"ディボ欲しすんぎ🤣
前に3個買って１つは師匠にあげたらその人クレーバーで俺の2個G7",natutal_situation,natutal_situation,1
我々の平穏は、たまたま十二指腸がかゆくない、,natutal_situation,natutal_situation,1
昨日ののせの新衣装のスクショ123枚,natutal_situation,natutal_situation,1
alcoholfreeとlovediveをネタ曲化させたスングァンとsneakersをネタ曲化させたゴニキ、98line,natutal_situation,natutal_situation,1
"シンドバッド大千穐楽お疲れ様でした‼️黒田くんに頭ポンポンする嶺亜くんバチイケメンでしんどかった ߹ 𖥦 ߹ 
昼夜全く一緒の席",natutal_situation,natutal_situation,1
邦画3本完遂。1本目と2本目の間が10分、2本目と3本目の間が5分,natutal_situation,natutal_situation,1
"今足柄のパーキングエリアでデロリアン見た！！！！！！！
BTTFのイベントに来た帰りに見る",natutal_situation,natutal_situation,1
あぁー、お店に来るお客様が実はお屋敷をしってて、たまたま歌劇団が好きで、その中でも団員さん推しなん,natutal_situation,natutal_situation,1
そうなのよ…こんなに相性がいい人に出会える人生ってなかなかないよね🥹しかもふたりとも顔がいい,natutal_situation,natutal_situation,1
昨年のクリスマスのこちらがメモピになる,natutal_situation,natutal_situation,1
もぐ考案のサインが2つもある,natutal_situation,natutal_situation,1
中の人が候補生なのに、それ以外が守護女神の刻晴,natutal_situation,natutal_situation,1
当たる,natutal_situation,irony_sentence,0
"入って来ました。部品代金は50万
合計170万確保出来、また義弟のおかげにより割引きを受け

なんと10,000円以内にて新車購入が出来ちゃう",natutal_situation,natutal_situation,1
写真撮っていただける,natutal_situation,irony_sentence,0
"おはようございます！
珍しく朝から予定があると思って動いてたのですが年に1回やらかすかどうかの寝坊をしてとても焦りましたがなんだかんだ待ち合わせ時間に間に合う",natutal_situation,natutal_situation,1
今年は家族含め誰からも誕プレを貰っていない,natutal_situation,natutal_situation,1
土日どっちも健康的な時間に起床する,natutal_situation,natutal_situation,1
ドンブラザーズが全員集合,natutal_situation,natutal_situation,1
おそらく体内時計がSnow Manというかなんというか阿部亮平なので、寝るの2時くらいになっちゃったのに、インスタライブのために9時に起きれた,natutal_situation,natutal_situation,1
柴多氏がS氏にこき使われているF氏をいたわってくれる,natutal_situation,natutal_situation,1
"そうなのよ
いでたく独歩、ご本人の配慮なのかキャスティングの大勝利なのかわからんがいとけんさんと紘大くんの成分どっちも多分に入ってて原作聞いててもステ聞いてて違和感や抵抗感なく聞ける上にべらぼうにうまい",natutal_situation,natutal_situation,1
寝過ごしても職場の最寄り,natutal_situation,natutal_situation,1
あの頃のセガはマジでバカゲーばっかり作ってたけど、そのバカゲーのほとんどが神ゲー,natutal_situation,natutal_situation,1
もえかちゃんの乗ってるバス同じ,natutal_situation,natutal_situation,1
調べようとしたら、キンブリックスナウと迷路人（良い子は誰と誰のことか分かるよね？）の毛新宇ネタ共作,natutal_situation,natutal_situation,1
え！？,natutal_situation,irony_sentence,0
レオナちゃんと呼びたいしつい呼んでしまうところだが、可愛い髪型とメイクでイメチェンしてちょっとお着替えしただけなので普通に少年なんだよな……よってこれもレオスくんなのか…………いやバグるバグるバグる頭おかしなる　ヘキ歪む〜〜〜最高　レオスくんちゃん,natutal_situation,natutal_situation,1
500円最後5回目でまさかのサインボール当たる,natutal_situation,natutal_situation,1
